   0.943	   0.807	
0.000	1.000	
   1.032	   1.132	
0.000	1.000	
   0.262	   0.373	
1.000	0.000	
   1.011	   0.969	
0.000	1.000	
   0.420	   0.549	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.348	   0.292	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   0.530	   0.373	
0.000	1.000	
   1.254	   1.227	
1.000	0.000	
   1.254	   1.051	
0.000	1.000	
   1.254	   1.308	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.254	   0.807	
0.000	1.000	
   1.104	   1.051	
0.000	1.000	
   0.635	   0.712	
1.000	0.000	
   1.045	   1.132	
0.000	1.000	
   0.691	   0.630	
0.000	1.000	
   0.438	   0.454	
1.000	0.000	
   0.929	   0.969	
0.000	1.000	
   0.524	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.542	   0.373	
1.000	0.000	
   1.178	   1.051	
0.000	1.000	
   0.746	   0.549	
0.000	1.000	
   1.178	   1.051	
1.000	0.000	
   1.254	   1.132	
0.000	1.000	
   1.189	   1.227	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.173	   0.969	
0.000	1.000	
   1.254	   1.051	
0.000	1.000	
   0.569	   0.630	
1.000	0.000	
   0.987	   0.888	
0.000	1.000	
   0.776	   0.807	
0.000	1.000	
   0.012	   0.373	
1.000	0.000	
   0.929	   1.227	
0.000	1.000	
   0.275	   0.454	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.899	   0.712	
1.000	0.000	
   1.254	   1.132	
0.000	1.000	
   0.819	   0.807	
0.000	1.000	
   1.254	   1.051	
1.000	0.000	
   1.254	   0.888	
0.000	1.000	
   1.254	   1.132	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.082	   1.390	
0.000	1.000	
   1.104	   1.051	
0.000	1.000	
   0.639	   0.454	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.754	   0.712	
0.000	1.000	
   0.594	   0.549	
1.000	0.000	
   1.082	   1.390	
0.000	1.000	
   0.275	   0.454	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.899	   0.712	
1.000	0.000	
   1.184	   1.132	
0.000	1.000	
   0.790	   0.712	
0.000	1.000	
   1.254	   0.888	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.173	   0.969	
0.000	1.000	
   1.173	   0.969	
1.000	0.000	
   1.254	   0.807	
0.000	1.000	
   1.178	   1.051	
0.000	1.000	
   0.855	   0.630	
1.000	0.000	
   1.011	   0.969	
0.000	1.000	
   0.930	   0.888	
0.000	1.000	
   0.134	   0.373	
1.000	0.000	
   0.917	   1.227	
0.000	1.000	
   0.663	   0.712	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   1.091	   0.969	
1.000	0.000	
   1.173	   0.969	
0.000	1.000	
   1.156	   0.807	
0.000	1.000	
   1.029	   1.051	
1.000	0.000	
   1.173	   0.969	
0.000	1.000	
   1.132	   1.308	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.189	   1.227	
0.000	1.000	
   1.132	   0.630	
1.000	0.000	
   1.124	   1.227	
0.000	1.000	
   1.047	   1.227	
0.000	1.000	
   0.333	   0.292	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   0.473	   0.454	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   1.254	   0.807	
1.000	0.000	
   1.254	   0.888	
0.000	1.000	
   1.077	   0.888	
0.000	1.000	
   0.987	   0.888	
1.000	0.000	
   1.091	   1.485	
0.000	1.000	
   1.091	   0.969	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.178	   1.051	
0.000	1.000	
   1.184	   1.132	
0.000	1.000	
   0.934	   0.807	
1.000	0.000	
   1.059	   1.227	
0.000	1.000	
   0.846	   0.807	
0.000	1.000	
   0.665	   0.454	
1.000	0.000	
   1.059	   1.227	
0.000	1.000	
   0.681	   0.454	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   1.173	   0.969	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   1.077	   0.888	
0.000	1.000	
   0.730	   0.807	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.976	   1.132	
0.000	1.000	
   1.173	   0.969	
1.000	0.000	
   1.076	   0.969	
0.000	1.000	
   1.104	   1.051	
0.000	1.000	
   0.987	   0.888	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   1.017	   0.712	
0.000	1.000	
   0.846	   0.807	
1.000	0.000	
   1.104	   1.051	
0.000	1.000	
   0.709	   0.630	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   1.173	   0.969	
1.000	0.000	
   1.077	   0.888	
0.000	1.000	
   1.102	   1.132	
0.000	1.000	
   0.913	   0.969	
1.000	0.000	
   1.146	   0.712	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   1.015	   1.051	
1.000	0.000	
   1.104	   1.051	
0.000	1.000	
   1.023	   0.807	
0.000	1.000	
   0.772	   0.549	
1.000	0.000	
   1.060	   0.888	
0.000	1.000	
   0.673	   0.888	
0.000	1.000	
   0.943	   0.807	
1.000	0.000	
   0.941	   1.051	
0.000	1.000	
   0.947	   0.888	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.006	   0.373	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   1.254	   0.888	
1.000	0.000	
   1.254	   1.051	
0.000	1.000	
   1.091	   0.969	
0.000	1.000	
   0.972	   0.888	
1.000	0.000	
   0.963	   1.132	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.011	   0.969	
1.000	0.000	
   1.197	   1.390	
0.000	1.000	
   0.963	   1.132	
0.000	1.000	
   0.962	   0.807	
1.000	0.000	
   1.112	   1.227	
0.000	1.000	
   1.102	   1.132	
0.000	1.000	
   1.104	   1.051	
1.000	0.000	
   1.132	   1.308	
0.000	1.000	
   1.029	   1.051	
0.000	1.000	
   1.059	   1.227	
1.000	0.000	
   1.076	   0.969	
0.000	1.000	
   0.963	   1.132	
0.000	1.000	
   0.366	   0.549	
1.000	0.000	
   1.029	   1.051	
0.000	1.000	
   0.275	   0.454	
0.000	1.000	
   0.683	   0.888	
1.000	0.000	
   0.954	   1.051	
0.000	1.000	
   0.275	   0.454	
0.000	1.000	
   0.342	   0.292	
1.000	0.000	
   0.963	   1.132	
0.000	1.000	
   0.275	   0.454	
0.000	1.000	
   1.071	   1.308	
1.000	0.000	
   1.047	   1.227	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   1.104	   1.051	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   1.254	   1.308	
0.000	1.000	
   1.254	   0.888	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   1.104	   1.051	
0.000	1.000	
   0.721	   0.630	
1.000	0.000	
   1.029	   1.051	
0.000	1.000	
   0.798	   0.630	
0.000	1.000	
   0.730	   0.807	
1.000	0.000	
   1.060	   0.888	
0.000	1.000	
   0.006	   0.292	
0.000	1.000	
   0.585	   0.712	
1.000	0.000	
   0.804	   1.051	
0.000	1.000	
   0.275	   0.454	
0.000	1.000	
   1.011	   0.712	
1.000	0.000	
   1.077	   0.888	
0.000	1.000	
   0.976	   0.549	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.254	   1.051	
0.000	1.000	
   1.071	   1.308	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.197	   1.390	
0.000	1.000	
   1.254	   1.308	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.254	   1.308	
0.000	1.000	
   0.347	   0.373	
1.000	0.000	
   1.104	   1.051	
0.000	1.000	
   0.260	   0.454	
0.000	1.000	
   0.568	   0.549	
1.000	0.000	
   0.941	   1.051	
0.000	1.000	
   0.275	   0.454	
0.000	1.000	
   0.776	   0.549	
1.000	0.000	
   0.995	   0.969	
0.000	1.000	
   0.657	   0.549	
0.000	1.000	
   1.254	   1.227	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.104	   1.051	
1.000	0.000	
   1.178	   1.051	
0.000	1.000	
   1.254	   1.132	
0.000	1.000	
   1.172	   1.132	
1.000	0.000	
   1.199	   1.485	
0.000	1.000	
   1.254	   1.051	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.254	   1.132	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   0.418	   0.712	
1.000	0.000	
   0.994	   1.227	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.466	   0.630	
1.000	0.000	
   0.963	   1.132	
0.000	1.000	
   0.006	   0.292	
0.000	1.000	
   0.786	   0.888	
1.000	0.000	
   1.104	   1.051	
0.000	1.000	
   0.943	   0.807	
0.000	1.000	
   1.091	   0.969	
1.000	0.000	
   1.060	   1.308	
0.000	1.000	
   1.254	   1.227	
0.000	1.000	
   1.189	   1.227	
1.000	0.000	
   1.132	   1.308	
0.000	1.000	
   1.254	   1.227	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   0.941	   1.051	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.091	   0.969	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.132	   1.308	
0.000	1.000	
   0.773	   0.712	
1.000	0.000	
   0.954	   1.051	
0.000	1.000	
   0.006	   0.373	
0.000	1.000	
   0.014	   0.292	
1.000	0.000	
   1.124	   1.227	
0.000	1.000	
   0.721	   0.454	
0.000	1.000	
   1.091	   0.969	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.077	   0.888	
0.000	1.000	
   1.254	   1.227	
1.000	0.000	
   1.140	   1.390	
0.000	1.000	
   1.059	   1.227	
0.000	1.000	
   1.115	   1.132	
1.000	0.000	
   1.011	   0.969	
0.000	1.000	
   0.976	   1.132	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.060	   0.888	
0.000	1.000	
   1.178	   1.051	
0.000	1.000	
   1.115	   1.132	
1.000	0.000	
   1.197	   1.390	
0.000	1.000	
   1.045	   1.132	
0.000	1.000	
   0.440	   0.549	
1.000	0.000	
   0.906	   1.132	
0.000	1.000	
   0.589	   0.630	
0.000	1.000	
   0.772	   0.549	
1.000	0.000	
   1.104	   1.051	
0.000	1.000	
   0.987	   0.630	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.184	   1.132	
0.000	1.000	
   1.146	   1.485	
1.000	0.000	
   1.059	   1.227	
0.000	1.000	
   1.091	   0.969	
0.000	1.000	
   1.254	   1.227	
1.000	0.000	
   1.254	   1.308	
0.000	1.000	
   1.146	   0.712	
0.000	1.000	
   1.115	   1.132	
1.000	0.000	
   1.071	   1.308	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.032	   1.132	
1.000	0.000	
   1.124	   1.227	
0.000	1.000	
   1.011	   0.969	
0.000	1.000	
   0.651	   0.454	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   0.721	   0.454	
0.000	1.000	
   1.254	   0.807	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   1.166	   0.888	
0.000	1.000	
   1.254	   1.308	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.132	   1.308	
0.000	1.000	
   1.015	   1.051	
1.000	0.000	
   1.166	   0.888	
0.000	1.000	
   1.178	   1.051	
0.000	1.000	
   1.091	   0.969	
1.000	0.000	
   1.173	   0.969	
0.000	1.000	
   1.193	   1.308	
0.000	1.000	
   1.173	   0.969	
1.000	0.000	
   1.124	   1.227	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.124	   1.227	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   0.204	   0.454	
1.000	0.000	
   1.132	   1.308	
0.000	1.000	
   0.589	   0.630	
0.000	1.000	
   1.077	   0.888	
1.000	0.000	
   1.184	   1.132	
0.000	1.000	
   1.178	   1.051	
0.000	1.000	
   1.029	   1.051	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.090	   1.051	
0.000	1.000	
   1.077	   0.888	
1.000	0.000	
   1.077	   0.888	
0.000	1.000	
   1.254	   1.308	
0.000	1.000	
   0.910	   0.712	
1.000	0.000	
   1.132	   1.308	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.254	   1.132	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.138	   0.807	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   1.104	   1.051	
0.000	1.000	
   0.800	   0.807	
1.000	0.000	
   1.254	   1.051	
0.000	1.000	
   0.941	   0.549	
0.000	1.000	
   1.029	   1.051	
1.000	0.000	
   1.104	   1.051	
0.000	1.000	
   1.045	   1.132	
0.000	1.000	
   1.104	   1.051	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.254	   1.227	
0.000	1.000	
   1.076	   0.969	
1.000	0.000	
   1.011	   0.969	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   1.184	   1.132	
0.000	1.000	
   1.045	   1.132	
1.000	0.000	
   1.178	   1.051	
0.000	1.000	
   1.254	   1.132	
0.000	1.000	
   1.082	   1.390	
1.000	0.000	
   1.124	   1.227	
0.000	1.000	
   0.994	   1.227	
0.000	1.000	
   1.149	   0.888	
1.000	0.000	
   1.254	   1.132	
0.000	1.000	
   1.149	   0.888	
0.000	1.000	
   1.178	   1.051	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.166	   0.888	
0.000	1.000	
   1.189	   1.227	
1.000	0.000	
   1.184	   1.132	
0.000	1.000	
   1.178	   1.051	
0.000	1.000	
   1.090	   1.051	
1.000	0.000	
   1.045	   1.132	
0.000	1.000	
   1.254	   0.969	
0.000	1.000	
   1.115	   1.132	
1.000	0.000	
   1.140	   1.390	
0.000	1.000	
   1.254	   1.051	
0.000	1.000	
   0.987	   0.888	
1.000	0.000	
   1.254	   1.051	
0.000	1.000	
   1.254	   1.227	
0.000	1.000	
   1.077	   0.888	
1.000	0.000	
   1.184	   1.132	
0.000	1.000	
   1.178	   1.051	
0.000	1.000	
   1.115	   1.132	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.197	   1.390	
0.000	1.000	
   1.045	   1.132	
1.000	0.000	
   1.104	   1.051	
0.000	1.000	
   0.848	   0.969	
0.000	1.000	
   1.071	   1.308	
1.000	0.000	
   1.178	   1.051	
0.000	1.000	
   1.184	   1.132	
0.000	1.000	
   1.104	   1.051	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.104	   1.051	
0.000	1.000	
   1.184	   1.132	
0.000	1.000	
   1.090	   1.051	
1.000	0.000	
   1.091	   0.969	
0.000	1.000	
   1.178	   1.051	
0.000	1.000	
   1.029	   1.051	
1.000	0.000	
   1.254	   1.308	
0.000	1.000	
   1.178	   1.051	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.254	   1.390	
0.000	1.000	
   1.091	   0.969	
0.000	1.000	
   0.976	   1.132	
1.000	0.000	
   1.173	   0.969	
0.000	1.000	
   1.178	   1.051	
0.000	1.000	
   1.156	   0.807	
1.000	0.000	
   1.047	   1.227	
0.000	1.000	
   1.166	   0.888	
0.000	1.000	
   1.254	   1.227	
1.000	0.000	
   1.104	   1.051	
0.000	1.000	
   1.173	   0.969	
0.000	1.000	
   1.132	   1.308	
1.000	0.000	
   1.029	   1.051	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   0.748	   0.807	
1.000	0.000	
   1.104	   1.051	
0.000	1.000	
   1.104	   1.051	
0.000	1.000	
   1.104	   1.051	
1.000	0.000	
   1.254	   1.308	
0.000	1.000	
   1.193	   1.308	
0.000	1.000	
   1.254	   0.888	
1.000	0.000	
   1.124	   1.227	
0.000	1.000	
   1.193	   1.308	
0.000	1.000	
   1.059	   0.807	
1.000	0.000	
   1.059	   1.227	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.124	   1.227	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.132	   1.308	
0.000	1.000	
   1.090	   1.051	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.011	   0.969	
0.000	1.000	
   1.172	   1.132	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.254	   1.227	
0.000	1.000	
   1.178	   1.051	
1.000	0.000	
   1.178	   1.051	
0.000	1.000	
   1.197	   1.390	
0.000	1.000	
   1.254	   1.051	
1.000	0.000	
   0.976	   1.132	
0.000	1.000	
   1.132	   1.308	
0.000	1.000	
   1.124	   1.227	
1.000	0.000	
   1.178	   1.051	
0.000	1.000	
   1.102	   1.132	
0.000	1.000	
   1.029	   1.051	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.254	   1.227	
0.000	1.000	
   1.124	   1.227	
1.000	0.000	
   1.184	   1.132	
0.000	1.000	
   1.254	   1.132	
0.000	1.000	
   1.091	   0.969	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.124	   1.227	
0.000	1.000	
   1.184	   1.132	
0.000	1.000	
   1.077	   0.888	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   0.929	   0.969	
0.000	1.000	
   1.184	   1.132	
1.000	0.000	
   1.071	   1.308	
0.000	1.000	
   1.254	   1.132	
0.000	1.000	
   1.254	   1.051	
1.000	0.000	
   1.173	   0.969	
0.000	1.000	
   1.077	   0.888	
0.000	1.000	
   1.254	   0.807	
1.000	0.000	
   1.189	   1.227	
0.000	1.000	
   1.254	   1.051	
0.000	1.000	
   1.124	   1.227	
1.000	0.000	
   1.254	   1.132	
0.000	1.000	
   1.254	   1.390	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.254	   1.051	
0.000	1.000	
   1.091	   0.969	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   1.193	   1.308	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.199	   1.485	
0.000	1.000	
   1.197	   1.390	
0.000	1.000	
   0.972	   0.888	
1.000	0.000	
   1.124	   1.227	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   1.124	   1.227	
1.000	0.000	
   1.071	   1.308	
0.000	1.000	
   1.115	   1.132	
0.000	1.000	
   0.987	   0.888	
1.000	0.000	
   1.254	   1.051	
0.000	1.000	
   1.173	   0.969	
0.000	1.000	
   1.029	   1.051	
1.000	0.000	
   1.029	   1.051	
0.000	1.000	
   0.976	   1.132	
0.000	1.000	
   1.254	   0.888	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.189	   1.227	
0.000	1.000	
   1.015	   1.051	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   1.189	   1.227	
0.000	1.000	
   1.156	   0.807	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.045	   1.132	
1.000	0.000	
   1.184	   1.132	
0.000	1.000	
   1.254	   1.390	
0.000	1.000	
   1.091	   0.969	
1.000	0.000	
   1.091	   0.969	
0.000	1.000	
   1.140	   1.390	
0.000	1.000	
   1.156	   0.807	
1.000	0.000	
   1.178	   1.051	
0.000	1.000	
   1.193	   1.308	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
   1.166	   0.888	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.032	   1.132	
1.000	0.000	
   1.115	   1.132	
0.000	1.000	
   1.104	   1.051	
0.000	1.000	
   1.189	   1.227	
1.000	0.000	
   1.254	   1.132	
0.000	1.000	
   1.140	   1.390	
0.000	1.000	
   1.104	   1.051	
1.000	0.000	
   1.193	   1.308	
0.000	1.000	
   1.104	   1.051	
0.000	1.000	
   1.254	   1.227	
1.000	0.000	
   1.254	   1.227	
0.000	1.000	
   1.184	   1.132	
0.000	1.000	
   1.077	   0.888	
1.000	0.000	
   1.254	   1.308	
0.000	1.000	
   1.132	   1.308	
0.000	1.000	
   1.173	   0.969	
1.000	0.000	
   1.178	   1.051	
0.000	1.000	
   1.124	   1.227	
0.000	1.000	
   1.077	   0.888	
1.000	0.000	
   1.254	   1.308	
0.000	1.000	
   1.254	   1.132	
0.000	1.000	
   1.153	   0.969	
1.000	0.000	
   1.254	   1.308	
0.000	1.000	
   1.189	   1.227	
0.000	1.000	
   1.254	   1.308	
1.000	0.000	
   0.913	   0.969	
0.000	1.000	
   1.189	   1.227	
0.000	1.000	
   1.166	   0.888	
1.000	0.000	
